tw;puntuacion
1 1 LaVerdad Alegacion el sistema politico chino es la raiz del problema n n Realidad Verificada el virus no distingue ideologia o sistema social El PCCh y el gobierno chino han jugado un papel decisivo al liderar al pueblo chino en la exitosa lucha contra Covid 19;0
PizarroMariaJo ColombiaHumana MovimientoMAIS Da ganas de ponerse a llorar que porque la nin eria y rebeldia sin causa de algunos representantes gente humilde que tuvieron que ir al congreso por su capricho hayan terminado contagiados;0
Mi presidente eterno tiene mas investigaciones que la vacuna del Covid 19;0
Mientras Cuba ha enviado medicos a 22 paises de Nuestra America para combatir la Covid 19 el gobierno de realDonaldTrump envia militares a Colombia y moviliza al ejercito para reprimir a su propio pueblo;0
Ministerio de Sanidad confirmo las cifras de las ultimas 24 horas Fallecidos ascienden a 27 133;0
ACTUALIDAD Estas son las compan ias y personas que habrian participado en el supuesto cometimiento del delito de peculado durante la emergencia sanitaria por COVID 19;0
El COVID 19 necesita medidas de bioseguridad para evitarse su contagio El MEN en cabeza de la ministra delego toda la responsabilidad a las secretarias de educacion que estan quebradas Una sentencias de muerte para docentes y padres de la 3 edad DuqueEscucheALosMaestros;0
AlertaArcsa Compan ia israeli MIGAL RESEARCH INSTITUTE alerta sobre la circulacion de una vacuna fraudulenta para prevenir el Covid 19 que utiliza su nombre y logotipo en Sudamerica n nConozca mas aqui;0
George Floyd dio positivo para COVID 19 semanas antes de morir revelo autopsia;0
MELENDEZ VS OCHOA nAmbos piden comisiones investigadoras nosotros decimos que esta bien pero seria mejor y de justicia que se investigue desde que entro el primer sol de canon petrolero a Loreto nMira el video completo Aqui n n COVID 19 n ViveIquitos;0
Luego de que se declarara la cuarentena total en la Camara de Representantes se confirmaron dos nuevos casos positivos de coronavirus SemanaNoticias n nAmpliacion;0
Preocupante cifra entrega el INSColombia para Cali Por primera vez desde que se inicio el contagio de COVID 19 alcanzamos un reporte de 8 muertos dia nEs necesario que tomemos conciencia y sobre todo precauciones La autoproteccion nuestra y de nuestros seres queridos es vital;0
Que man ana amanezcamos con mas posibilidades de la vacuna para el COVID 19 y no con un caso de corrupcion mas;0
ATENCION Autopsia revela que GeorgeFloyd dio positivo para COVID19 semanas antes de morir;0
cuales son las fuentes de financiacion y como ha sido la desercion de estudiantes generadas por el Covid 19;0
Cuando parecia que el mundo quedaba pequen o y desaparecian las fronteras aparece el terror nEl Covid 19 pone a la globalizacion contra la pared nArticulo recomendado n via primicias;0
37 agentes de transito de Cali en aislamiento por caso positivo de Covid 19 en esa institucion n;0
Que pasa con el gobierno desesperado grito de enfermera en Quibdo ante falta de insumos para el COVID 19;0
A despertarse Abdala El expresidente ha sido detenido tras encontraste en su poder un arma de fuego Entre otras evidencias en su casa se encontro decenas de cajas de mascarillas y pruebas rapidas para Covid 19;0
Coronavirus Las ciudades con mayores indices de contaminacion han presentado mas casos de COVID 19;0
El grito de auxilio de los indigenas del Amazonas para detener la mineria y el COVID 19;0
Nacionales El Distrito Metropolitano de Quito registra 3 842 casos de Covid 19 y hasta el momento 305 fallecidos La parroquia donde mas casos se registran es Chillogallo con 282 despues le sigue Guamani con 255 y BelisarioQuevedo con 253;0
Inmigrantes agricultores trabajan cada dia con el temor de infectarse y llevar el virus del COVID 19 a casa nleer mas en;0
la cual se agrava en el marco del aislamiento por Covid 19 nLa administracion presenta lineas y rutas de atencion es necesario revisar en que estamos fallando buscar mayor articulacion con las autoridades para prevenir hechos lamentables Indico ALEXAHERNANDEZC;0
la cual se agrava en el marco del aislamiento por Covid 19 nLa administracion presenta lineas y rutas de atencion es necesario revisar en que estamos fallando buscar mayor articulacion con las autoridades para prevenir hechos lamentables Indico ALEXAHERNANDEZC;0
Denuncian demora para levantar cuerpos de personas con sospecha de COVID 19 que murieron en casas de Cartagena;0
Bill Gates teme que la desinformacion disuada de vacunarse contra el COVID 19;0
LDU reporta un caso de Covid 19 nJuan Barriga medico albo confirmo la noticia sin embargo aseguro que no se trata de los jugadores ni del cuerpo tecnico No se revelo el nombre del contagiado n QuedateEnCasa;0
Se confirma que militares introdujeron COVID 19 al Guaviare contagiando ademas a comunidades indigenas lamentable que el Mindefensa no proteja la salud de las comunidades que han hecho grandes esfuerzos durante la cuarentena;0
ATENCION nComunidades campesinas del Catatumbo denuncian que miembros de FFMM no cumplen ninguna medida de bioseguridad poniendo en potencial riesgo de contagio por COVID 19 a la poblacion de esta vulnerable region;0
Alertan por acumulacion de muertos por COVID 19 en Cartagena;0
Internacionales Las comunidades indigenas de Bolivia especialmente las que estan cercanas a las regiones de Santa Cruz y Beni son las mas golpeadas por el Covid 19 en estas ya se han reportado muertos y el ascenso potencial de contagios;0
Ecuador nLos ciudadanos fueron detenidos en su vivienda en la provincia de SantaElena donde se encontraron otros 200 000 y tres autos de lujo Uno de ellos tiene orden de detencion en EstadosUnidos nMas detalles n n EmergenciaSanitaria Covid 19;0
ATENCION El gerente de la Empresa Publica Metropolitana de Agua Potable y Saneamiento de Quito Guido A tiene orden de prision preventiva por el presunto delito de peculado en la compra de insumos para enfrentar al Covid 19 n;0
Tbt Nos recuerda la precaria situacion de AlcaldiaPviejo durante decadas LA COVID 19 nos muestra que la situacion es igual o peor ernestosamperp MinSaludCol IvanDuque zabaraing leydelmontes vannyjohann lalupacienaga MagdalenaGober fuego1019fm jorgecura1070;0
Ayudanos a ayudar 24 Abuelitos nos necesitan Fundacion Hogar de Abuelitos Fe y Luz Carrera 25A 1b 13 barrio santa Isabel 5603488 3015002833 Bogota solidaridad colombia compartir abuelitos emergencia coronavirus empresas covid 19 sos compasion amor paz ayuda;0
El filantropo estadounidense y cofundador de Microsoft Bill Gates expreso este jueves su preocupacion por que la desinformacion que circula en internet sobre una eventual vacuna contra la COVID 19 disuada en el futuro a la gente de inmunizarse;0
FelipeArias71 Educacionbogota Mineducacion Es un atropello por parte de un colegio cobrar clausula de permanencia y mas en emergencia de Covid 19 lospinoscolegio;0
NoticiaCali 37 agentes de Movilidad Cali se encuentran aislados dado que uno de ellos resulto contagiado por COVID 19 ejerciendo sus labores diarias n nEl secretario de Movilidad William Vallejo se refiere al caso;0
Hechos El sindicato de educadores de Santander informo que no cuentan con garantias ni protocolos para poder tener estudiantes en las aulas n n Solicitan disposicion de pruebas Covid 19 para el estudiantado docentes y resto de personal que se reintegrara alrededor de ellos;0
La pandemia por Covid 19 es el espejo de un modelo que hace agua n nPatricia Rendon y Belen Pardo hacen una lectura critica de medidas decisiones y situaciones relacionadas bajo la premisa de que el problema no es el virus sino el sistema n n;0
NoMasImpunidad PaolaPabonC la prefecta de Pichincha Paola Pabon compra 10 000 pruebas rapidas para COVID 19 para la Prefectura de Pichincha y es investigada por peculado TvSatelitalFHD andrespaezec StudioFutbol JohnTown lahoraecuador;0
George Floyd el ciudadano afroamericano que murio asfixiado por un policia en Mineapolis EE UU dio positivo por COVID 19 casi dos meses antes de su deceso;0
Leer estos testimonios es estremecedor con el tiempo nos hemos dado cuenta a lo que realmente nos enfrentamos COVID 19;0
Que tal la bellezas de fecode Quejandose dizque por la sobrecarga laboral cuando los vagos todo el an o escolar andan promoviendo paros para no trabajar El colmo FecodeIrresponsable por promover protestas en medio de la pandemia del Covid 19;0
COVID19 un gran riesgo para comunidades indigenas de la Amazonia de Bolivia;0
La academia debe criticar toda nuestras de fraude academico n nLa barra libre en revistas es un problema para la ciencia n Existe pugna en la industria n Cuidado que el Big Pharma no tiene limites n nAnte las dudas investigacion n rhidalgott camilo felix n n;0
Es que hay que tener en cuenta que NO hay vacuna ni tratamiento esto del covid 19 es bastante complicado;0
El covid 19 pasa factura a la economia ecuatoriana decrecera entre 7 3 y 9 6 en 2020;0
saludhernandezm Hablando la mama de COVID 19 verguenza que esta vieja malparida viva en Colombia;0
NoticiasCaracol Para eso necesitamos un covid pero no 19 sino recargado para acabar con media poblacion mundial;0
Medico de Liga confirmo un caso positivo de Covid 19 en los albos;0
Ministro de Salud denuncia manejo irregular en algunas UIC en medio de la pandemia por el coronavirus;0
Para algunas personas les es facil pensar que Covid 19 es una farsa una conspiracion o cualquier otra cosa nPareciera que el tener cerca de 400 000 muertes no es relevante n nMIREN MEXICO BRASIL o USA n nEn una semana se disparan los Contagios en USA por las Protestas;0
Coronavirus La situacion de la pandemia en Brasil es critica y Jair Bolsonaro sigue restandole importancia al COVID 19;0
Trabajadores se toman a esta hora Corabastos protestan por el cierre de bodegas que ordeno la Alcaldia de Bogota por la emergencia de COVID 19 gt gt;0
ante el desabastecimiento de medicina antirretroviral y la falta de atencion en el sistema de salud publica antes y durante la pandemia de Covid 19;0
pvirtualcom Situacion del Covid 19 en Popayan por comunas El norte preocupa;0
Ecuador nEn el domicilio de abdalabucaram se encontraron mas de 7 000 insumos medicos que coinciden con los investigados por peculado en el Hospital Teodoro Maldonado Carbo nMas detalles n n Corrupcion EmergenciaSanitaria Salud Covid 19 Coronavirus;0
5 707 defunciones y 40 966 casos confirmados de COVID19;0
La FiscaliaEcuador con DianaSalazarM2 a la cabeza es la peor verguenza del pais nMascarillas 5000 10000 nPruebas Covid 2000 20000 total 30000 estan locos por ganar aceptacion para Lenin que sacan cualquier Show estupido n Covid 19 3Junio n ElPeorGobiernoDeLaHistoria;0
El pueblo indigena Salasaka Provincia de Tungurahua reporta aumentos de contagios y muertes por COVID 19 Desde el 3 de junio 2020 se encuentran en toque de queda El Estado no ha tomado acciones para solucionar esta problematica n n;0
En Neiva murio un sacerdote de causa diferente a Covid 19 el centro medico estaba empen ado en hacer pasar su muerte por esta causa He escuchado historias similares en otras regiones del pais n n Se volvio negocio el Covid 19 hay alguna remuneracion por esta causa de muerte;0
Dicen que los congresistas no sesionaran presencialmente por temor al contagio del Covid 19 pero si estan impregnados de uribismo que es la peor pandemia de Colombia;0
La corrupcion esta presente todo el tiempo en el pais No dejemos que la emergencia por el Covid 19 nos distraiga PandemiaSinDistraccion;0
Sabiamos que el Covid 19 generaba dificultades respiratorias pero no sabiamos que el virus era la policia;0
LoUltimo Ponen en cuarentena el salon eliptico del Congreso tras confirmarse el primer congresista contagiado con coronavirus Durante 15 no se realizaran plenarias solo se desarrollaran comisiones virtuales;0
Segun una investigacion del gobierno surcoreano el farmaco es clinicamente significativo para reducir el tiempo de recuperacion de los pacientes contagiados;0
Rechazada una cuarta querella contra Fernando Simon por su gestion del COVID 19 a traves de laSextaTV Los papanatas de Vox;0
Mientras se va cambiando de semaforo a en varios cantones de aun no contamos con cifras oficiales reales sobre cuantos casos Covid 19 hay Cuantas disponibles en terapia intensiva tenemos Cuantos han fallecido x complicaciones relativas a Solo nos queda protegernos;0
vanguardiacom Volvemos a nadar Ahh que bien y que siga el Covid 19;0
URGENTE Pichincha es la provincia donde mas casos y muertes por Covid 19 se confirmaron en la ultima semana 540 casos y 60 fallecidos Con estas cifras se inicia hoy el SemaforoAmarilloEnQuito n eluniversocom n nLos datos de todas las provincias aqui n;0
Los paises de America registraron mas de la mitad de los nuevos casos de Covid 19 del mundo en la ultima semana;0
DEPORTES Entre las locuras de Juan Cazares del Atletico Mineiro esta irse de fiesta y contagiarse del covid 19;0
La secretaria de Salud de Palmira confirma el quinto fallecido por COVID 19 en nuestra ciudad;0
ONU la vacuna contra el Covid 19 debe ser considerada BIEN PUBLICO mundial n nA las farmaceuticas y los libertarios no les gusta esto n n Trump rompera tambien con la ONU por comunista;0
Ya hoy lo dijo el Ministro de Salud Suenan muchas piedras en el rio Veo venir el Cartel del COVID 19 Ay Colombia;0
MinutoaMinuto de CafeLaPosta junto a lorohomero n n Si se llama a un laboratorio en Quito una prueba PCR de Covid 19 cuesta unos 160 nosotros compramos las pruebas a 25 si dicen que hay sobreprecio pues que se investigue;0
Jorge Wated sobre prestamos hipotecarios No queremos llenarnos de casas;0
La rebelion de los adultos mayores colombianos contra el encierro por covid 19;0
FNAraujoR Por ser el Covid 19 un caso de Salud Publica le corresponde a MinSaludCol asumir directamente la Gerencia del Sistema de Vigilancia en Salud Publica de esta Cartagena conforme al Art 215 de la CP porque esta claro que al alcalde daulaw se les salio el asunto de las manos;0
WQNoticias Iran registro 3 574 casos de contagio de covid 19 en las ultimas 24 horas un record de casos confirmados diarios declaro el jueves el portavoz del ministerio de Salud irani Kianoush Jahanpour n;0
ATENCION nDenuncian demoras al recogimiento de posibles fallecidos a causa del covid 19 en cartagena;0
El manejo de la informacion del COVID 19 en el Ecuador deja mucho q desear nNo liberar los datos bajo la excusa de q tienen informacion identificable nBasta con eliminar la IPS de la BD publica y an adir una clave unica para luego hacer cruces entre la BD publica y la original;0
La cuarentena desatada en todo el mundo por la COVID19 le ha permitido demostrar a la ganaderia que no es la actividad que mas contamina en el mundo y por el contrario las emisiones siguen bajando ContGanadero n nAqui le explicamos por que n;0
ALERTA Nueva via petrolera abierta en Parque Nacional Yasuni durante la pandemia arriesga a pueblos en aislamiento voluntario y en reciente contacto n nEsta nueva carretera ha provocado 2 2 km de penetracion en la selva amazonica n nTexto completo;0
En abril el desempleo en el mundo aumento vertiginosamente por el confinamiento consecuente de la pandemia de la covid 19 El mundo se enfrenta a la peor crisis economica desde la Segunda Guerra Mundial;0
COVID 19 avanza en America entre alarmante alza de casos y conflictos entre EE UU y China nINFORME n;0
Policias de Quininde exhortan sobre el COVID19 bailando con un ataud al estilo africano;0
A traves de un boletin epidemiologico emitido por el DADIS el barrio Olaya Herrera actualmente es el que reporta mas casos de COVID 19 con un total de 325 Le sigue El Pozon quien siempre se ha mantenido como uno de los lugares con mas contagiados de la ciudad;0
Ya podemos salir libremente n Por que Quien dijo n El covid 19 se suicido n Como De que hablas n En las noticias dijeron que n SE DISPARO n;0
Actualidad Radiografia del reclutamiento de menores en medio del COVID 19 en Colombia gt gt;0
GeorgeFloyd tuvo coronavirus semanas antes de morir Mira todo lo que revelo la autopsia;0
Quito I Cinco parroquias registran mas de 200 casos de coronavirus Aqui el listado;0
URGENTE Confirman dos nuevos casos de COVID 19 en la Camara de Representantes CamaraColombia;0
JAJAJAJAJAJAJAJJAA 30 MILLONES DE PESOS POR DIAGNOSTICAR COVID 19 JAJAJAJAJAJAJA nEl estado se va a quebrar Multiplicar eso por 39 mil casos da casi 1 2 billones de pesos a los que hay que sumar el tratamiento de los pacientes nJAJAJAJAJAJAJA LA GENTE SI SE INVENTA MARICADAS;0
Cronica del miedo y la incertidumbre Mas alla del Covid 19 via PortalOtraVoz por nicolayduque;0
ATENCION COVID19 en Ecuador esta bajo control pero no hay que bajar la guardia Revise cuales son las cifras actuales;0
declararon semaforo amarillo Daule es uno de los cantones que vive un repunte de casos positivos por COVID 19 n Ahora ciudades como Quito estan en semaforo amarillo y circula gente por todos lados como si todo hubiera regresado a la normalidad;0
Documento Aspectos clave para la prevencion del VIH e ITS en la desescalada del confinamiento por COVID 19 Espan a indica entre otros aspectos n las relaciones nsexuales puede ser de riesgo ntanto para el SARS CoV 2 n;0
Hay decenas de charlatanes regalando Aspirina Azitromicina Hidroxicloroquina y soluciones de dioxido de cloro para que la gente se cure de la COVID 19 n Los cantones no cumplian con los lineamientos de la OMS para relajar la cuarentena y aun asi;0
WaoResistencia exigen al Gobierno Nacional su proteccion ante la COVID 19 y sen alan que hace 1 an o luchamos por proteger la selva nuestro hogar y el pulmon de TODO el mundo existimos y el Estado debe protegernos ResistenciaWaorani nMas noticias;0
Con 410 719 muestras COVID 19 procesadas 8 440 Xmillon y un subregistro de varios dias en los primeros 7 dias de junio en Colombia han crecido los contagios 28 67 y las muertes han aumentado 29 92;0
Entre el 1 y el 31 de mayo 2020 los casos positivos COVID 19 en Colombia crecieron 319 39 y las muertes crecieron 199 n nEntonces IvanDuque MinSaludCol NO han aplanado la curva y su reactivacion NO es inteligente;0
Acabo de leer recien 2 tuits indicando de 3 personas que han fallecido hoy por el Covid 19 quien miente;0
Indigenas le exigen al gobierno proteccion efectiva contra COVID 19 enemigo que los puede extinguir;0
Es mas contagioso el egoismo que el propio Covid 19 y para eso creanme que no hay vacuna;0
LoUltimo De acuerdo con la Secretaria Distrital de Salud SectorSalud el General Sandua fallecio este sabado por Covid 19 En kienyke recordamos al caldense que recorrio las calles bogotanas con su particular vestimenta y oratoria historica;0
Una amarga sorpresa para algunos y un indicio de sospecha para otros fue la noticia del pasado 1 de junio La misma institucion confirmo un nuevo brote del virus al interior de la carcel al reportar cuatro nuevos en este caso transportado por un recluso;0
Preocupante Muy preocupante hilo estadistico sobre la situacion del Covid 19 en el Ecuador nPero aqui organizan saludos cumplean eros en oficinas publicas o van al parque a hacer deporte como si nada nLean por favor;0
fecode El Covid 19 estara en el planeta por 2 o 3 an os hay que aprender a vivir con eso pero esconderse no trae resultados si no hay acciones medio ambientales en muchos paises no hubo confinamiento y su control fue mas efectivo;0
lahistoriaec ucsg tv Cinica Sinverguenza monserratcream1 con los chicos en clases virtuales presionando a Vinicio Baquero q firme contrato x 10 millones para desayuno escolar Educacion Ec n nEn Quito exigio a maestros ir a repartir kits exponiendolos al Covid 19 ademas eres una criminal CREAMER;0
LoUltimo De acuerdo con la Secretaria Distrital de Salud SectorSalud el General Sandua fallecio este sabado por Covid 19 En kienyke recordamos al caldense que recorrio las calles bogotanas con su particular vestimenta y oratoria historica;0
PORTOVIEJO Operativo de control de ventas de insumos medicos y pruebas rapidas para Covid 19 como resultado se decomiso 600 mascarillas tipo N 95 y 100 pruebas rapidas del covid19 en distribuidora que no contaba con los permisos lumicha16 C N ARCSA CZ4 PoliciaEcuador;0
Juan Cazares dio positivo para Covid 19 n nMira la Info QuedateEnCasa AtleticoMineiro Brasil;0
COMUNICADO n n CONMEBOL ha determinado que el proceso de licencia de clubes en el futbol femenino para la participacion de la Copa Libertadores Femenina 2020 se encuentra suspendido debido a los impactos por la pandemia del Covid 19 n n PateamosFuerte;0
A continuacion grafica de casos diarios diagnosticados con covid 19 vs muertes diarias a causa del covid 19 en Colombia n;0
fecode Fecode dejen de darse la importancia que ya no tienen Colombia sera el pais con la cuarentena mas larga ademas oigan los adelantos cientificos una cuarentena como la de Colombia no era necesaria el COVID 19 se podia controlar de otras formas;0
EmergenciasEc 10 enfermos de Covid 19 entre mis conocidos 6 de ellos ya lo tuvieron y han recaido;0
Colombia CoronavirusEnColombia Bogota Atlantico y el Valle del Cauca son las zonas con mas casos a nivel nacional;0
Radiografia de tres brotes coVID 19 asi se contagiaron y asi podemos evitarlo nUna oficina un restaurante y un autobus Tres contagios multiples estudiados minuciosamente por las autoridades sanitarias ofrecen valiosas lecciones para la desescalada n;0
CoberturaCorona Cuando llegaron los conquistadores murieron millones de indigenas por enfermedades Hoy en dia los paralelos con el pasado son preocupantes n n ResistenciaWaorani n nEnterate de toda la investigacion aqui n n n nFoto WaoResistencia;0
Covid 19 En el Ecuador hasta la man ana del 7 de junio se registran n n 11 954 personas con alta epidemiologica n 4 250 personas recuperadas n 4 977 casos con alta hospitalaria n 43 120 casos confirmados n 57 828 casos descartados n 3 621 fallecidos confirmados con COVID 19;0
Un reo que fue trasladado por neumonia a un hospital desde la carcel El Turi en la andina Cuenca dio positivo por covid 19 y tras recibir atencion medica adecuada en cuidados intensivos sin embargo este 6 de junio los galenos confirmaron su deceso;0
Y a todas estas donde anda el super gerente del covid 19 el dr Plata nNo creo que camelle detras de bambalinas;0
No solo los departamentos apartados funcionaban pesimo Caldas Santander y Magdalena no tenian capacidad para caminar solos y debieron acordar con sus universidades acuerdos para trabajar la covid 19 saludhernandezm OpinionSemana;0
Departamentos que al inicio de esta emergencia ocupaban primeros lugares en ranking de Covid 19 como Magdalena y C marca han reducido esos indicadores lo cual hay que destacar n nAterrador lo que ocurre en el ValleDelCauca solo en Cali hoy se registraron 10 fallecimientos;0
5 implicaciones de ciberseguridad del COVID 19 a largo plazo MSFTColombia Microsoft QuedateEnCasa Ciberseguridad ConfianzaCero SAFE;0
ATENCION El numero de fallecidos por coronavirus ascendio a 3 621 en Ecuador donde la cifra de contagios confirmados totaliza 42 728 es decir 392 casos en las ultimas 24 horas n n 2 437 fallecidos probables por COVID 19 n En Tungurahua 77 muertos y 609 contagios;0
Este grupo etnico del Ecuador habitado por aproximadamente 3 mil habitantes en las provincias de Pastaza Napo y Orellana se sienten afectados en las diversas comunidades y piden a la autoridades el ser tomados en cuenta tras los casos de COVID 19 confirmados;0
Internos de la carcel de Tumaco contagiados con COVID 19 via caracolradio;0
NACIONAL La Cancilleria ecuatoriana informo que abrira un expediente sancionador para un funcionario de la Embajada en Espan a que esta involucrado en una fiesta que rompio el confinamiento el covid 19 en ese pais n nDetalles n;0
Oficialmente he ingresado la denuncia a Contraloria x posibles irregularidades en compra d insumos medicos por Covid 19 n Bomberos Guayaquil Esto s algo q debe acabar Por favor FiscaliaEcuador tomar las acciones correspondientes VillaFernando fabriciovelav anniecanizares;0
El Covid 19 le ha quitado la vida a mas de 400 000 personas en todo el mundo;0
PROTOCOLO DE ATENCION Y DE DESTINO DE RESTOS MORTALES POR POSIBLE COVID 19 NO ES MAS;0
COVID 19 no paro exportaciones pero afecto crecimiento en Ecuador;0
navarrowolff Definitivamente la izquierda es un virus peor que el COVID 19 nAl COVID 19 se controla con aislamiento y bioseguridad pero la izquierda populista no se controla ni se satisface con nada son obstaculo nocivo para reactivar la economia y el auto cuidado para evitar el contagio;0
Contraloria Municipal de Palmira denuncio 21 hallazgos administrativos tras una auditoria especial del PAE en Palmira Valle suscritos luego de la declaratoria de emergencia por el Covid 19 Infortunadamente los casos asi abundan en el pais n;0
Atencion Reportan siete casos mas de COVID 19 en El Espinal Ibague Libano Mariquita y Fresno n nMas detalles;0
el forastero1 MinSaludCol Pero no es asi todo quien llegue con fiebre lo meten por covid 19 me lo dicen mis hermanos que trabajan en un hospital;0
Movilidad Humana Los migrantes son los mas expuestos al contagio del Covid 19 Todos tenemos derecho a la salud sin importar nuestra condicion HumanidadParaTodos Conoce mas IFRC es eu echo;0
Nadie n nFamiliares de pacientes en IMAT Destruyen propiedad privada por el estres que genera tener un familiar fallecido que deba ser cremado por presuncion de Covid 19 n nDireccion de IMAT Nada no hay vacantes para psicologos todavia no los necesitamos n nYo Ah bueno dale;0
Rufianes del ELN asesinan a 2 heroes en Arauca man ana habran protestas en repudio Perdon se me olvidaba que no son lideres de izquierda n n IvanDuque Colombia tiene otros virus peores que el covid 19 ojala se declare estado de excepcion para combatirlos El Patriota;0
Dictaduras democraticas autoritarismo neoliberal y revueltas populares en tiempos de Covid 19 CELAG;0
Denuncian negligencia en traslado de alcaldesa de Iscuande por sospecha de COVID 19 VocesySonidos;0
Por fin petrogustavo reconoce ser uno de los ricos que tanto desprecia Dice q el Covid 19 lo trajeron los ricos en avion y se propago en Transmilenio Cuantos aviones uso para sus 2 viajes a Cuba Cuantos pobres viajan al exterior para una prueba medica;0
Este peligro sigue y no es tan latente ravilapinto ACHC Oficial Por meses habra que tener camas disponibles para pacientes con Covid 19 tienen el costo pero no el ingreso;0
El nuevo total de casos confirmados por MinSalud de Covid19 en Colombia es de 39 236 y 1 259 muertes A nivel mundial ya se han registrado mas de 400 mil fallecidos por esta causa Mas aqui n;0
A veces quisiera creer que se puede trabajar con gente de la oposicion en pro de buscar soluciones a esta situacion por causa del Covid 19 pero me acuerdo que hay personajes como Gustavo Bolivar y se me pasa la idea;0
Se informa a la comunidad que el COVID 19 cobro la vida de otra persona en Santander una mujer de 87 an os en Barrancabermeja n nIncluyendo a esta persona fallecida son 19 los casos reportados hoy en Barrancabermeja Bucaramanga Giron Lebrija y Piedecuesta;0
Profesionales de la salud se reunen en Barranquilla para rendir homenaje al anestesiologo que fallecio por COVID 19;0
Excepto por tres alcaldes no escucho a nadie mas hablando de su estrategia para enfrentar la reactivacion economica y recuperacion del empleo post covid 19 definitivamente estamos jodidos si los GADS no se ponen al frente de la recuperacion de sus territorios quien entonces;0
Covid 19 podria propagarse aun mas en EEUU por protestas en Minneapolis;0
Chile supera las 2 000 muertes por covid 19 al reconocer 653 fallecidos adicionales;0
Otavalo es el canton que registro el incremento de contagios mas importante Aqui los detalles;0
Mundo Ya se supero la barrera de los 7 millones de personas en el mundo que estan han estado contagiadas por COVID 19 de las cuales mas de 3 millones se han recuperado y alrededor de 400 mil han perdido la vida a causa del virus ReporteCOVID19;0
La cifra de contagiados por Covid 19 en Ecuador supero los 43 000 este domingo;0
Dos nuevos casos por Covid 19 se reportaron hoy en Neiva n;0
Alerta en America Latina por COVID 19 el pico de la epidemia no llega y ni siquiera esta a la vista;0
Paciente de 21 an os sufre fractura tipo C en vertebra T9 se realiza estabilizacion minimamente invasiva con recuperacion del alineamiento y cifosis adecuada covid 19 spine trauma pablopenatapia;0
Ahora salimos debiendo despues de arriesgarlo todo Rechazo Covid 19 ministeriosalud IvanDuque AMCI Colombia Fruizgomez;0
marcoveloz1973 cscgye PoliciaEcuador Esto es del Guyaquil que esta en otra dimension en el que dicen que ya no hay muertos por Covid 19;0
Un paciente hospitalizado fallecio el lunes de COVID 19 Usted debe estar refiriendo a otro Guayaquil de otra dimension como Lenin habla de otro Ecuador que esta en su mente;0
